,Date,Close,Open,High,Low,Volume,Change,date,open,close,high,low,volume,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,mbb,stddev,ubb,lbb,perb,bw,MACD_short,MACD_long,MACD,MACD_signal,MACD_ratio,U,D,RSI,Stochastic,slow_k,slow_d
10,2010-01-19,10725.43,10608.37,10729.89,10591.97,192150000.0,0.0109,20100119,10608.37,10725.43,10729.89,10591.97,192150000.0,10670.732,235710000.0,0.005125983859401616,-0.18480336006109202,10638.84,212528000.0,0.008139045234254875,-0.09588383648272228,10561.7955,184641000.0,0.015493057028040366,0.04066810730011211,10338.347000000002,202860500.0,0.037441478797335656,-0.052797365677399004,9954.402,205441500.0,0.07745598379490805,-0.0646972495819978,-0.00012064488460965592,0.0004158341437125716,-0.01244332395064822,0.01091270682821777,-0.4705590609759458,10561.7955,102.81236652353392,10767.420233047069,10356.170766952931,0.8978741244646398,0.038937420888326094,10616.700833333334,10531.371923076922,85.3289102564122,80.66066239316307,1.0577440140573822,115.78000000000065,0.0,2.523409027193711,98.54288228966355,98.54288228966355,85.39377743820307
11,2010-01-20,10603.15,10719.69,10719.92,10517.3,203270000.0,-0.0113999999999999,20100120,10719.69,10603.15,10719.92,10517.3,203270000.0,10665.91,232504000.0,-0.005884167408125534,-0.12573547121769948,10641.953,214001000.0,-0.0036462292212716863,-0.05014462549240424,10575.5085,170800500.0,0.0026137277465192073,0.190101902511995,10347.044333333333,202383333.33333334,0.024751577205638697,0.004381124927941975,9967.172250000001,205547833.33333334,0.06380723981167258,-0.011081767666406976,-0.0005351766782310622,0.01101276507452978,-0.008096650523665172,-0.011400941500713784,0.05787145459276607,10575.5085,87.22070216990608,10749.949904339812,10401.067095660188,0.5792120081367953,0.03298966463721129,10631.292500000001,10538.961153846154,92.33134615384733,85.04346866096927,1.0855682620292457,0.0,-122.28000000000065,7.794423276757893,58.68240049548532,58.68240049548532,73.08806615594548
12,2010-01-21,10389.88,10603.91,10614.94,10374.69,304290000.0,-0.0200999999999999,20100121,10603.91,10389.88,10614.94,10374.69,304290000.0,10607.732,252792000.0,-0.020537095017106464,0.2037168897749929,10623.573,225826000.0,-0.021997589699812022,0.3474533490386404,10574.2955,177791500.0,-0.01743997980763834,0.7114991436598488,10354.006,202360333.33333334,0.003464745915735397,0.5037037891154557,9977.467416666668,206146833.33333334,0.04133439540423097,0.4760837946415216,7.167681302256577e-05,0.02166146288503826,-0.0014619995611112632,-0.020113834096471373,0.4969744674570768,10574.2955,89.71601004022521,10753.72752008045,10394.86347991955,-0.01388643190049684,0.03393736261553072,10615.119166666665,10535.821923076923,79.29724358974272,86.52398860398918,0.9163710683975932,0.0,-213.27000000000044,-2.8175628821786294,4.276343571408107,4.276343571408107,53.83387545218571
13,2010-01-22,10172.98,10389.58,10389.58,10157.64,323660000.0,-0.0209,20100122,10389.58,10172.98,10389.58,10157.64,323660000.0,10500.217999999999,277260000.0,-0.031164876767320392,0.1673519440236601,10580.185,236453000.0,-0.03848751226939793,0.3688132525279865,10559.698,187220500.0,-0.036622070062988614,0.7287636770545961,10359.089666666667,203253833.33333334,-0.017965832197159973,0.5923930913972102,9985.812166666667,206630916.66666666,0.018743376122986988,0.5663677305469375,-2.8874250713123966e-05,0.021291696238467033,-0.0015079160678582034,-0.020876083265639223,0.06365638042656677,10559.698,125.18656908752772,10810.071138175055,10309.324861824945,-0.27227788899368416,0.04742046620513653,10581.865833333333,10523.203846153845,58.66198717948828,84.4488888888896,0.694562620361504,0.0,-216.89999999999964,-1.7522640843689945,2.6805997273966633,2.6805997273966633,21.87978126476342
14,2010-01-25,10196.86,10175.1,10256.87,10171.77,215330000.0,0.0023,20100125,10175.1,10196.86,10256.87,10171.77,215330000.0,10417.66,247740000.0,-0.02119477886588728,-0.13082263663518204,10538.052,240715000.0,-0.032377141429934024,-0.10545666036599298,10546.219000000001,192364000.0,-0.03312646930620352,0.11938824312241375,10364.334499999999,202891666.66666666,-0.01615873165807206,0.06130529428677049,9993.398,206577916.66666666,0.020359641435275706,0.042366984208944615,0.0002083951801734399,0.005885145034844081,-0.0024605613885058876,0.002347394765349093,-0.334703083482667,10546.219000000001,148.16110637059614,10842.541212741193,10249.89678725881,-0.08949024081890541,0.05619491341240396,10550.464166666667,10513.390769230768,37.073397435899096,79.03494301994397,0.4690166887278929,23.88000000000102,0.0,-0.8135365538620545,6.853528116590564,6.853528116590564,4.6034904717985015
15,2010-01-26,10194.29,10195.35,10285.13,10155.6,217300000.0,-0.0003,20100126,10195.35,10194.29,10285.13,10155.6,217300000.0,10311.431999999999,252770000.0,-0.011360400766838013,-0.1403251968192428,10491.082,244240000.0,-0.02828993234444259,-0.11030134294136915,10529.9285,200595500.0,-0.03187471785777075,0.08327455002729374,10371.527833333334,202223833.33333334,-0.017088883738392256,0.07455187857019815,10000.682166666667,206755500.0,0.019359462695319813,0.05099985248276346,-0.00014808480257650082,0.008910870693299712,-0.0037952618573731476,-0.0002520383725970258,0.009148748432638276,10529.9285,167.7947942315923,10865.518088463185,10194.338911536815,-7.287295221079425e-05,0.06374008517963985,10516.083333333334,10503.897307692308,12.18602564102548,70.48251424501501,0.17286978300518246,0.0,-2.569999999999709,-0.8337172054112738,6.736897092112236,6.736897092112236,5.423674978699878
16,2010-01-27,10236.16,10194.29,10255.06,10104.36,262170000.00000003,0.0040999999999999,20100127,10194.29,10236.16,10255.06,10104.36,262170000.00000003,10238.034,264550000.0,-0.00018304295531737795,-0.008996408996408883,10451.971999999998,248527000.0,-0.020647969588896538,0.05489544395578762,10514.3825,208603500.0,-0.026461135497020376,0.25678619965628585,10376.0875,202444166.66666666,-0.013485574403646826,0.295023730822902,10008.642083333334,206968500.0,0.022732146356350864,0.2667145000326138,0.0,0.00184639552332121,-0.01287592222083274,0.004107201188115992,0.20648872526461126,10514.3825,180.075855620731,10874.534211241462,10154.230788758538,0.11374105866173073,0.0685064232177869,10484.2475,10501.12423076923,-16.876730769230562,58.460512820513635,-0.288636612800659,41.86999999999898,0.0,-1.052174685944533,21.06979569651813,21.06979569651813,11.553406968407034
17,2010-01-28,10120.46,10236.92,10258.83,10055.08,240050000.0,-0.0113,20100128,10236.92,10120.46,10258.83,10055.08,240050000.0,10184.15,251702000.0,-0.006253835617110953,-0.046292838356469156,10395.941,252247000.0,-0.02649889990718508,-0.048353399643999734,10493.135,215961500.0,-0.03551607789283194,0.1115407144328966,10382.883000000002,200978666.66666666,-0.025274579324451835,0.19440537635835317,10015.84375,206931833.33333334,0.010445076082581573,0.1600438469673185,7.42465924721984e-05,0.013672303432847994,-0.006460180663724693,-0.011303066775040711,-0.08437273524812156,10493.135,200.1712512743755,10893.47750254875,10092.79249745125,0.0345543588664953,0.07630553138239306,10438.953333333333,10493.107692307694,-54.15435897436146,42.152343304843775,-1.2844247906908912,0.0,-115.70000000000073,-0.6619037828947326,9.688509528466739,9.688509528466739,12.498400772365757
18,2010-01-29,10067.33,10122.04,10239.34,10043.75,316900000.0,-0.0052,20100129,10122.04,10067.33,10239.34,10043.75,316900000.0,10163.02,250350000.0,-0.009415508382350965,0.2658278410225684,10331.619,263805000.0,-0.02558059874255919,0.20126608669282234,10469.076,226298500.0,-0.038374542318729866,0.4003627951577231,10387.5145,202219333.33333334,-0.030823976226459122,0.5671102993779031,10021.65425,207767666.66666666,0.0045577056302855724,0.5252613897253824,0.0001561193858778896,0.017085960229772962,-0.0023422297669789234,-0.005249761374482899,0.32014163715892524,10469.076,220.99879312343006,10911.07358624686,10027.07841375314,0.04553320217947794,0.08443861980823542,10392.2925,10479.768846153846,-87.47634615384595,22.930163817664127,-3.813239820305398,0.0,-53.1299999999992,-0.5638819300729744,3.436566348466071,3.436566348466071,11.398290524483704
19,2010-02-01,10185.53,10068.99,10190.89,10068.91,198430000.0,0.0116999999999999,20100201,10068.99,10185.53,10190.89,10068.91,198430000.0,10160.754,246970000.0,0.0024384017170379127,-0.19654209013240476,10289.207,247355000.0,-0.01007628673424489,-0.19779264619676173,10456.95,229323000.0,-0.02595594317654766,-0.1347139187957597,10394.408166666666,201667833.33333334,-0.02009524383855802,-0.016055279019047047,10028.717416666668,208076500.0,0.01563635476184886,-0.046360353043231696,0.00016488979699680597,0.00052623672994913,-0.011449576016172039,0.011740948195797766,-0.37384032817923635,10456.95,229.8447151537708,10916.639430307543,9997.260569692458,0.20477671459015423,0.08792028090526163,10351.0225,10469.022692307692,-118.00019230769249,0.33804131054138353,-339.040765373919,118.20000000000073,0.0,-0.8005266897964326,20.663120308970456,20.663120308970456,11.26273206196781
20,2010-02-02,10296.85,10186.13,10314.84,10173.59,237140000.0,0.0109,20100202,10186.13,10296.85,10314.84,10173.59,237140000.0,10181.266,250938000.0,0.011352615676675252,-0.054985693677322686,10246.348999999998,251854000.0,0.004928682401897693,-0.0584227369825375,10442.594500000001,232191000.0,-0.013956732687456234,0.021314348962707425,10402.653333333332,201884666.66666666,-0.010170802577291001,0.17463105997813938,10037.512416666666,208624500.0,0.02583683810968143,0.13668337132024283,5.890709663596737e-05,0.0017471362601183644,-0.011970651218576576,0.010929229995886292,0.19508138890288768,10442.594500000001,230.45973856542614,10903.513977130853,9981.675022869149,0.34189438049888615,0.0882767277322151,10316.5475,10462.5,-145.95249999999942,-26.13794159544159,5.586069590168673,111.31999999999971,0.0,-1.4961411579552688,36.88697806602064,36.88697806602064,20.328888241152445
21,2010-02-03,10270.55,10291.73,10307.2,10231.93,198940000.0,-0.0026,20100203,10291.73,10270.55,10307.2,10231.93,198940000.0,10188.144,238292000.0,0.008088421208023663,-0.1651419267117654,10213.089,251421000.0,0.005626211619226987,-0.2087375358462499,10427.520999999999,232711000.0,-0.015053529980903377,-0.14511991268139451,10407.063166666667,201683000.0,-0.0131173573639788,-0.01360055136030305,10045.086916666665,208637166.66666666,0.02244511025178377,-0.04647861558702783,-0.0004972394470154271,0.0035684554381217614,-0.0037602660032811275,-0.0025541791907234823,-0.1610862781479295,10427.520999999999,231.40603103388486,10890.333062067768,9964.70893793223,0.3304124751811614,0.08876733371835945,10288.289166666667,10452.901923076923,-164.61275641025532,-53.239052706552485,3.092535899854395,0.0,-26.30000000000109,-1.0746184973916404,33.05399693944465,33.05399693944465,30.20136510481197
22,2010-02-04,10002.18,10273.12,10273.12,9998.03,304250000.0,-0.0260999999999999,20100204,10273.12,10002.18,10273.12,9998.03,304250000.0,10164.488000000001,251132000.0,-0.0159681432060327,0.21151426341525573,10174.319,251417000.0,-0.016918970203312796,0.2101409212583079,10398.946,238621500.0,-0.03815444372920098,0.2750317972186077,10406.709166666666,203737000.0,-0.03887195848255252,0.4933468147660955,10050.120166666666,209959083.33333334,-0.004770108801849855,0.44909186670894996,0.0002502300266296866,0.027088094795334666,-0.00041490954971812506,-0.026130051457808882,0.5293555845983714,10398.946,247.15733038292336,10893.260660765847,9904.631339234153,0.09866961453112745,0.09507005525667139,10228.018333333333,10431.94423076923,-203.92589743589633,-82.4154843304841,2.474664145144262,0.0,-268.369999999999,-0.5802758445445201,0.567040594641076,0.567040594641076,23.502671866702176
23,2010-02-05,10012.23,10003.69,10031.96,9835.09,308320000.0,0.001,20100205,10003.69,10012.23,10031.96,9835.09,308320000.0,10153.467999999999,249416000.0,-0.013910321084382143,0.23616768771851043,10158.244,249883000.0,-0.01437394100791446,0.2338574452843931,10369.214499999998,243168000.0,-0.03442734259186159,0.26792999078826163,10403.130666666666,205084500.0,-0.037575291437910725,0.5033803139681449,10055.877083333333,211088583.33333334,-0.004340455135999445,0.4606190213192486,0.00015096708917458176,0.0019705899684685194,-0.017692362240979226,0.0010047809577511376,0.013377156943303204,10369.214499999998,256.42172958801405,10882.057959176027,9856.37104082397,0.15195420439250407,0.09891645400792101,10178.775,10411.437307692308,-232.66230769230788,-112.38611823361822,2.0703892548470773,10.049999999999272,0.0,-0.7048642496066423,19.796381354700948,19.796381354700948,17.80580629626228
24,2010-02-08,9908.39,10005.43,10028.56,9904.09,216270000.0,-0.0104,20100208,10005.43,9908.39,10028.56,9904.09,216270000.0,10098.039999999999,252984000.0,-0.0187808723276992,-0.14512380229579736,10129.397,249977000.0,-0.021818376750363463,-0.1348404053172892,10333.7245,245346000.0,-0.04115984512650795,-0.1185101856154166,10397.487666666666,205456500.0,-0.047039985268236106,0.05263157894736842,10062.319166666666,211165000.0,-0.015297583401705865,0.024175407856415598,-0.0006791693758532588,0.01212810557517418,-0.00043397565093817187,-0.010371315880677946,-0.2985534509600415,10333.7245,268.9619013221087,10871.648302644218,9795.800697355782,0.10465074754389284,0.10411024255446433,10138.650833333333,10386.817307692309,-248.1664743589754,-141.31417378917388,1.7562572123965727,0.0,-103.84000000000015,-0.37369039459512315,8.28398354504761,8.28398354504761,9.549135164796601
25,2010-02-09,10058.64,9910.28,10139.43,9910.06,236210000.0,0.0152,20100209,9910.28,10058.64,10139.43,9910.06,236210000.0,10050.398,252798000.0,0.0008200670262013694,-0.0656176077342384,10115.831999999999,251868000.0,-0.005653711924041355,-0.06216748455540204,10303.456999999999,248054000.0,-0.023760665959007655,-0.04774766784651729,10393.610666666667,206611333.33333334,-0.03222851782787591,0.1432577109355085,10069.325,211812333.33333334,-0.0010611436218417132,0.11518529767703166,0.00019074743727298148,0.00803190093292939,-0.014771380624020737,0.015163916640342176,0.09219956535811717,10303.456999999999,263.85236436293195,10831.161728725863,9775.752271274134,0.26803345980458554,0.10243245865219246,10129.1225,10372.609230769229,-243.48673076922933,-166.4930626780626,1.4625315443654043,150.25,0.0,-0.8366604837376717,28.665401482317233,28.665401482317233,18.915255460688655
26,2010-02-10,10038.38,10055.46,10085.54,9962.96,178600000.0,-0.002,20100210,10055.46,10038.38,10085.54,9962.96,178600000.0,10003.964,248730000.0,0.003440236290334437,-0.2819523177742934,10096.054,243511000.0,-0.005712528875142792,-0.26656290680913797,10274.013,246019000.0,-0.022934855153483025,-0.2740398099333791,10390.959166666667,206524500.0,-0.03393133983219883,-0.13521156085597594,10075.651833333333,211826416.66666666,-0.003699198220608173,-0.15685681318469483,-0.00031614611915729076,0.004697969194232703,-0.007513164474745933,-0.0020141887968950297,-0.24389314592946953,10274.013,258.62203510735054,10791.257070214702,9756.7689297853,0.2722199868796359,0.10068968508532662,10115.915833333334,10351.625384615385,-235.7095512820506,-186.6658618233614,1.2628028339399826,0.0,-20.26000000000022,-1.296073968705547,36.66185752930552,36.66185752930552,24.53708085222351
27,2010-02-11,10144.19,10037.85,10161.57,9976.71,194470000.0,0.0105,20100211,10037.85,10144.19,10161.57,9976.71,194470000.0,10032.366,226774000.0,0.011146323808361908,-0.14245019270286718,10098.427,238953000.0,0.004531695876991618,-0.18615794737877323,10247.184,245600000.0,-0.010050956438373585,-0.2081840390879479,10388.854499999998,206977666.66666666,-0.023550671539388408,-0.06043003029312337,10082.269666666667,212182500.0,0.006141507357024022,-0.08347766663131974,-5.279736371793416e-05,0.0017132959851894728,-0.016509943130008545,0.010540545386805572,0.08885778275475924,10247.184,241.467948540881,10730.11989708176,9764.248102918238,0.393362727590079,0.09425719803523992,10111.740833333333,10335.170384615385,-223.42955128205176,-201.77177350427317,1.1073928792429042,105.81000000000131,0.0,-19.49913164293224,64.42804735701192,64.42804735701192,43.25176878954496
28,2010-02-12,10099.14,10137.23,10137.39,9983.82,296510000.0,-0.0044,20100212,10137.23,10099.14,10137.39,9983.82,296510000.0,10049.748,224412000.0,0.00491475010119655,0.32127515462631234,10101.607999999998,236914000.0,-0.00024431753835616447,0.2515511957925661,10216.613500000001,250359500.0,-0.011498281695789104,0.18433692350400124,10383.724166666665,208543333.33333334,-0.0274067533092052,0.4218148106708437,10087.212833333331,212207333.33333334,0.001182404581298683,0.39726556732252416,-0.0006861070228377964,0.003787451208716782,-0.011418794075535116,-0.0044409657153504705,0.5247081812104695,10216.613500000001,217.20067120344294,10651.014842406887,9782.212157593116,0.36478270626863224,0.08503814247571817,10100.3225,10316.918846153847,-216.59634615384675,-212.72690170940143,1.0182375937843675,0.0,-45.05000000000109,-5.500409332787492,55.03793563448376,55.03793563448376,52.0426135069338
29,2010-02-16,10268.81,10100.81,10279.54,10100.81,234900000.0,0.0168,20100216,10100.81,10268.81,10279.54,10100.81,234900000.0,10121.831999999999,228138000.0,0.014520889103869833,0.029639954764221654,10109.936,240561000.0,0.015714639538766596,-0.02353249279808448,10199.571500000002,243958000.0,0.0067883734135299354,-0.037129341935907,10380.913999999999,209819666.66666666,-0.010799049101071387,0.11953280515490292,10093.54225,212576583.33333334,0.017364345009800605,0.10501352649770529,0.00016536061486424318,0.0010449117278439647,-0.016360220901935084,0.016800440433541876,-0.20778388587231458,10199.571500000002,197.18875393005928,10593.949007860121,9805.193992139883,0.5877745572130618,0.07733209600023672,10112.685,10303.916923076924,-191.23192307692443,-217.75794871794864,0.8782260600058708,169.67000000000007,0.0,9.489667203435493,90.40353510088363,90.40353510088363,69.95650603079316
30,2010-02-17,10309.24,10261.48,10320.13,10261.48,193270000.0,0.0039,20100217,10261.48,10309.24,10320.13,10261.48,193270000.0,10171.952,219550000.0,0.013496721179966292,-0.11969938510589843,10111.175,236174000.0,0.019588722378952053,-0.181662672436424,10178.761999999999,244014000.0,0.012818651226937126,-0.20795528125435425,10378.962833333333,210268500.0,-0.006717707198007269,-0.08084187598237491,10099.9585,212738083.33333334,0.020721025734907635,-0.09151198049871188,-0.0007138120191141844,0.0010563339295621616,-0.004632737233782531,0.003937165065864525,-0.17722435078756918,10178.761999999999,156.5456047422644,10491.853209484527,9865.67079051547,0.7083592775121866,0.06151846401206905,10132.844166666668,10292.034230769232,-159.19006410256407,-217.1554273504274,0.7331034599483622,40.43000000000029,0.0,9.656951286261652,97.75280898876416,97.75280898876416,81.06475990804391
31,2010-02-18,10392.9,10309.39,10406.58,10294.51,185310000.0,0.0081,20100218,10309.39,10392.9,10406.58,10294.51,185310000.0,10242.856,220892000.0,0.014648648775302501,-0.1610832443003821,10123.41,234811000.0,0.0266204766970813,-0.21081209994421046,10168.2495,243116000.0,0.02209333081372558,-0.23777126968196252,10379.9705,210086166.66666666,0.001245620110384725,-0.11793335591665956,10107.036666666669,212993416.66666666,0.02828359515862027,-0.12997310949751573,1.4550054126166061e-05,0.0013162832318217525,-0.009467039998460432,0.008115050187986686,-0.0411859057277384,10168.2495,131.622197834581,10431.493895669162,9905.005104330838,0.9266780925155896,0.051777670636584804,10150.125,10281.607692307693,-131.48269230769256,-209.10618233618254,0.6288144089416999,83.65999999999985,0.0,2.8974820143884883,97.60454943132103,97.60454943132103,95.25363117365634
